,id,x,y,uwp,pbg,base,trade,ixexcx,ix
532,532,-58.40252412055236,16.43266570766466,B365566-A,610,,Ag Ni,{+2}(747+3)[572B],2
533,533,-24.674871850680958,-77.92025120857069,C585444-5,402,,Ni,{-2}(B31-4)[7235],-2
534,534,-42.06777180289423,86.81252710947571,A868664-C,901,NS,Ag Ni Ri,{+4}(459-1)[8A5A],4
535,535,70.20991191608957,-45.48422086445041,X542410-3,712,,Ni,{-3}(331+0)[4145],-3
536,536,-12.840065826394387,88.4473963878713,C842688-3,512,S,Ni,{-2}(550+2)[7421],-2
537,537,20.387771742963178,48.92223202715944,A446444-8,300,NS,Ni,{+0}(932-1)[7428],0
538,538,37.24467313454121,-73.2140333060715,B551314-6,134,NS,Lo Po,{+0}(520-4)[1357],0
539,539,-49.40284785276261,15.132122839597063,C667520-5,103,S,Ag Ni,{-1}(545+1)[3465],-1
540,540,1.6072969852167107,-1.1936135958973582,C233650-B,202,,Na Ni,{+0}(754+0)[567C],0
541,541,-68.6959465867782,-35.893655904055464,A000662-C,701,,As Na Ni Va,{+1}(553+3)[575A],1
542,542,11.394908567683771,-19.981683522641358,E648320-2,734,,Lo,{-3}(920+3)[3111],-3
543,543,-35.19325994713818,-85.06142656801092,C361765-5,711,S,Ri,{+0}(768+4)[9783],0
544,544,-34.64020909335985,-15.420004011845378,A446546-8,623,,Ni,{-1}(D40-2)[3453],-1
545,545,14.625092083697066,89.7521866599849,C898899-8,504,S,,{-1}(E77+0)[D769],-1
546,546,-3.7035003353716567,-25.749383426730343,D000336-4,104,S,As Lo Va,{-3}(720+1)[4135],-3
547,547,44.15013753027295,-70.81425316956924,B212798-9,410,,Ic Na,{+1}(C67+4)[6828],1
548,548,1.6181529990006993,0.6606637783493463,C210778-6,722,,Na,{-1}(668+1)[567A],-1
549,549,27.18020497954392,8.982660517719943,B754589-5,703,,Ag Ni,{+0}(845-1)[6567],0
550,550,23.052034136604572,35.74278727198885,B564410-B,520,NS,Ni,{+2}(937+0)[868C],2
551,551,65.97465575988008,25.04763845009488,C6369BF-5,502,S,Hi In,{+1}(788+0)[6A93],1
552,552,-19.119771791328112,13.211642724245397,C986672-7,820,S,Ag Ni Ri,{+0}(752+1)[5654],0
553,553,-40.75885496418763,87.07448213919938,C40248C-6,130,S,Ic Ni Va,{-2}(C31+0)[1296],-2
554,554,8.733134721842806,-6.987428765604742,C762200-4,402,,Lo,{-2}(610+0)[1167],-2
555,555,29.789112871279677,70.83467965594394,C3427B7-6,730,,,{-1}(869+4)[B636],-1
556,556,48.27902239398845,11.927329406163434,C246534-A,100,,Ni,{+0}(446-2)[6536],0
557,557,24.18335295517007,17.768546430523855,BCFA222-A,300,,Lo,{+1}(A11-1)[3328],1
558,558,25.12207110540816,-85.16723739440086,C401200-A,432,,Ic Lo Va,{+0}(F10+3)[2269],0
559,559,56.827481148462525,0.38815219163155223,C656410-4,402,,Ni,{-2}(C32+1)[8245],-2
560,560,19.462762501661924,25.36488144419615,A441ADH-A,100,N,Hi In Po,{+4}(798+0)[7E5B],4
561,561,-5.841569209906217,98.77589665778501,E451687-7,511,,Ni Po,{-3}(A50-2)[3339],-3
562,562,39.92706842233409,15.549439059896052,C4918CB-6,401,S,,{-1}(475-1)[7773],-1
563,563,-51.55030292122609,37.04561851611785,B644777-7,822,,,{+0}(867-5)[9766],0
564,564,45.88704950298399,-36.90744539999338,C000787-9,130,,As Na Va,{+0}(868-1)[874D],0
565,565,49.99423622023116,-7.772726660750151,E6458CC-2,802,,,{-2}(979-3)[7691],-2
566,566,51.50127767430295,53.22551860590763,B5557A7-7,122,,Ag,{+1}(864+0)[6886],1
567,567,37.08841863332913,-8.109434866275599,C64699A-8,404,,Hi In,{+1}(88C+2)[AA2D],1
568,568,61.0586614402971,-64.96221095711057,D130323-9,601,,De Lo Po,{-2}(C20-2)[5167],-2
569,569,-38.710440400409226,30.210392837632718,A687889-8,121,,Ri,{+1}(A7A+2)[D958],1
570,570,48.57461822845948,-24.07840018279277,B648555-9,904,,Ni,{+0}(946+0)[5538],0
571,571,80.11411635658673,-8.84240859480383,B330777-8,704,,De Na Po,{+0}(B6A+5)[B7AB],0
572,572,11.060389311411134,-41.10616456832952,A1106BA-F,322,,Na Ni,{+1}(A56-2)[979L],1
573,573,-9.347130367070022,-24.674013366785186,A992400-9,410,,Ni,{+0}(632+0)[749A],0
574,574,-52.09724732803802,79.30981255164565,A368666-A,400,NS,Ag Ni Ri,{+4}(956+1)[7A26],4
575,575,-1.0814858555046492,2.109443096806629,B96166B-7,532,,Ni Ri,{+0}(354-1)[4672],0
576,576,-95.18520876334455,8.438144905331635,C544323-4,411,,Lo,{-2}(920+5)[8135],-2
577,577,-7.733529450613985,54.14608385801512,B000240-8,332,,As Lo Va,{-1}(B10+0)[6117],-1
578,578,-74.2034811697683,-21.989353212193976,E8D6875-7,702,,,{-2}(774+1)[5634],-2
579,579,45.810457583405736,63.868769450591635,B883577-5,502,,Ni,{-1}(540+0)[8494],-1
580,580,42.65769958236836,-58.491714796234604,A448449-8,820,,Ni,{-1}(634+1)[534D],-1
581,581,-39.65268515277147,-88.69313157633118,B268300-7,711,,Lo,{-1}(620-2)[129C],-1
582,582,-7.067888808254197,-26.570378815511276,A8C96AB-A,601,,Fl Ni,{+1}(B54-5)[872C],1
583,583,-35.63539228596506,-3.8244821332277246,X435516-0,302,,Ni,{-3}(740-3)[3293],-3
584,584,26.898435851931033,30.561240053515903,B243598-9,201,,Ni,{+0}(346+2)[655B],0
585,585,4.675657510205222,47.212151722097985,B678330-8,421,,Lo,{-1}(720-3)[523C],-1
586,586,-15.506061841201625,-82.54359126505197,E681558-2,902,,Ni,{-3}(B43+0)[9251],-3
587,587,50.539363409543284,32.67555837647818,A785401-A,621,,Ni,{+1}(E36+2)[5549],1
588,588,-80.88765489592417,-40.93837470139461,A974555-B,102,NS,Ag Ni,{+3}(947-2)[9859],3
589,589,18.140023098566594,78.07082316357419,C400311-6,402,S,Lo Va,{-2}(420-3)[1131],-2
590,590,41.42406871006872,-85.08427978432971,C745310-5,102,,Lo,{-2}(A20+2)[2147],-2
591,591,-89.27319856128089,14.51926018330183,C552465-7,503,,Ni,{-2}(232-2)[5255],-2
592,592,-52.10639035222109,-31.0154789807352,C8CA561-B,300,S,Fl Ni,{+0}(644-1)[658C],0
593,593,21.164129546253974,-24.02893693380326,A995734-8,130,,Ag,{+1}(E64+1)[6819],1
594,594,32.897048803078555,-43.66247146871301,C100457-B,430,S,Ni Va,{+0}(932-1)[346B],0
595,595,-70.92031164032795,18.427599570894728,B768643-5,500,NS,Ag Ni Ri,{+2}(857+3)[5858],2
596,596,87.29413128259115,32.94608268364243,C777531-7,523,S,Ag Ni,{-1}(743-1)[3454],-1
597,597,68.6768119735159,-34.78481741876558,C98458B-5,902,S,Ag Ni,{-1}(641+5)[7465],-1
598,598,53.86901995784741,-69.5865661652142,C000776-A,420,S,As Na Va,{+1}(A64+1)[4846],1
599,599,-5.616339461529041,66.45066972593403,A522631-A,222,,Na Ni,{+1}(B52+2)[677C],1
600,600,15.111156484431154,43.2969931732095,D896211-6,800,S,Lo,{-3}(510-2)[1162],-3
601,601,-83.15894974203381,25.819806929368696,D8C5979-7,101,S,Fl Hi In,{+0}(A8B-5)[8927],0
602,602,-54.541286766160304,-8.171629776718436,A580023-C,023,NS,De,{+2}(D00+1)[1111],2
603,603,21.842520002654474,-61.74808552966724,ACC699D-B,401,,Fl Hi In,{+4}(88C+0)[8D9E],4
604,604,78.50346262903413,22.578497017448385,A346765-B,321,,,{+2}(B69-1)[9947],2
605,605,81.23715427947377,-15.776863046007383,B8CA345-D,502,,Fl Lo,{+1}(621+0)[642E],1
606,606,-65.98229822380183,70.09911452114639,C150853-8,500,S,De Po,{-1}(573+1)[771A],-1
607,607,-15.02680268432519,-50.00462714919243,C647201-8,601,,Lo,{-2}(610-2)[6138],-2
608,608,2.902997183001532,74.91952817484166,E14056B-7,302,,De Ni Po,{-3}(940-4)[6216],-3
609,609,44.09758505580095,-43.65260816842813,X455404-0,232,,Ni,{-3}(730+1)[2143],-3
610,610,44.81175243229829,34.636146335663945,C750101-7,202,,De Lo Po,{-2}(700+2)[3117],-2
611,611,53.354913802161974,-8.47758847978788,E431444-3,401,,Ni Po,{-3}(932+0)[5194],-3
612,612,-31.732386538791157,-39.058270745398204,D5109A8-6,102,S,Hi In Na,{+0}(786+2)[5953],0
613,613,7.403262828436397,53.229164375626084,B778864-7,300,,,{+0}(777-5)[6838],0
614,614,-70.50603400562258,36.009587660349965,E635443-7,102,,Ni,{-3}(730-3)[3156],-3
615,615,-90.36758013248031,-35.65758175074296,C664000-4,002,S,Ba,{-2}(600+1)[1111],-2
616,616,-46.743744311993595,63.56287291571607,B49866A-B,734,,Ag Ni,{+2}(956+1)[487A],2
617,617,-81.09589976331459,23.848051899469212,A586488-D,100,N,Ni,{+1}(834-4)[557H],1
618,618,-31.98076813804722,83.1706581807665,C740448-6,710,S,De Ni Po,{-2}(B30+1)[322A],-2
619,619,-18.206858161028116,81.95578924282427,B652303-8,432,,Lo,{-1}(D20+0)[424A],-1
620,620,70.39231069665061,-57.122946499300944,E544551-5,200,,Ni,{-3}(940-2)[5274],-3
621,621,-28.234901529177026,46.72359509033252,B535576-8,302,,Ni,{-1}(945+2)[6446],-1
622,622,11.949448819586195,70.58848721274956,B655732-A,412,NS,Ag,{+4}(C6D+1)[6B98],4
623,623,86.72681998819738,22.836523433381316,C510868-6,734,,Na,{-1}(47B-1)[7788],-1
624,624,-27.245815098591343,-36.29779971489433,A434566-B,502,N,Ni,{+1}(C47-3)[262D],1
625,625,28.90750722758513,75.61784135015593,C353569-6,302,S,Ni,{-2}(341+1)[8334],-2
626,626,42.067217093473964,41.464694530719996,D768403-3,602,,Ni,{-3}(632+0)[3171],-3
627,627,78.08646277203731,-6.051503420509996,C348420-9,923,S,Ni,{-1}(932-1)[537A],-1
628,628,-92.40198444646812,1.746086001070668,A333587-B,420,NS,Ni,{+2}(648-3)[574G],2
629,629,50.424732771600624,-69.94381810233072,E311466-4,510,,Ic Ni,{-3}(732+3)[3116],-3
630,630,70.95067574410099,30.494164092321398,B110422-8,201,,Ni,{-1}(730+0)[8318],-1
631,631,19.928736088661214,-16.59297334582588,BCAA653-E,610,,Fl Ni,{+1}(A52-3)[574A],1
632,632,67.16927934136902,36.085612562037106,A593853-E,502,NS,,{+3}(57C-3)[8B3B],3
633,633,51.187011683378024,-13.559891076093322,B795353-6,400,,Lo,{-1}(620+5)[4236],-1
634,634,28.39869911680919,-95.3208912854775,E523748-8,714,,Na,{-2}(C67+2)[7565],-2
635,635,-74.35334836815866,45.767631062883666,E400442-6,234,,Ni Va,{-3}(532+3)[8153],-3
636,636,-85.41733418504674,44.866510969320395,C5AA427-8,102,,Fl Ni,{-2}(A34+1)[7239],-2
637,637,98.57245198023719,-13.032707251620334,AFFA77A-B,102,,,{+2}(A6A+0)[A94B],2
638,638,41.574909918846046,-33.97828030883361,D320530-8,524,,De Ni Po,{-3}(E40-1)[2293],-3
639,639,-22.50227085273653,-55.621579316203885,B6869AA-5,702,,Hi,{+1}(787+0)[5A68],1
640,640,-7.994412315646415,-4.712148354489787,C466884-9,501,S,Ri,{+1}(B77-4)[992A],1
641,641,-7.089806485394989,73.61164582587243,C97A432-7,110,,Ni,{-2}(C33+1)[4279],-2
642,642,-33.94982832966556,59.100070050095475,E1009BG-6,300,,Hi In Na Va,{+0}(A8C+3)[A91A],0
643,643,85.08646339808614,47.303616915472155,C458654-9,102,,Ag Ni,{+0}(854+2)[8669],0
644,644,63.166205408096296,-67.84775370203072,A150614-A,122,,De Ni Po,{+1}(956-1)[9756],1
645,645,-5.276001072235181,83.99720492318541,D764535-5,403,,Ag Ni,{-2}(A42+0)[434A],-2
646,646,-36.82068172024822,-46.143508481148785,D843122-3,432,S,Lo,{-3}(800-4)[4183],-3
647,647,5.466970629287182,-31.51886803906423,BCEA544-A,202,NS,Ni,{+2}(646-3)[675F],2
648,648,25.17011374966596,3.905777441430325,B000666-A,600,,As Na Ni Va,{+1}(656+2)[9718],1
649,649,31.39153237390979,-72.09713849102009,E7939B6-2,332,,Hi In,{+0}(988+3)[D977],0
650,650,12.473293936161522,-79.70451203647902,D310523-5,202,S,Ni,{-3}(640+1)[4249],-3
651,651,-57.14172845871248,-79.49715445902991,C778424-4,133,S,Ni,{-2}(832+3)[4234],-2
652,652,61.86635541289505,-11.628057758676036,X444686-3,522,,Ni,{-3}(650+0)[A353],-3
653,653,41.744533205402924,50.33361007169211,C585410-6,202,S,Ni,{-2}(834+0)[5274],-2
654,654,13.668684188033575,-41.27116215113633,E965787-1,101,,Ag Ri,{+0}(566-1)[6743],0
655,655,26.67199506425193,-5.587700618755398,C8B947B-8,511,,Fl Ni,{-2}(A34-2)[327A],-2
656,656,41.97138225206165,-25.74442817712437,D20078B-8,122,,Na Va,{-2}(A66-1)[7537],-2
657,657,-96.53799469658657,23.3464639781513,C368666-4,802,,Ag Ni Ri,{+0}(552-2)[4655],0
658,658,-9.098843445589665,79.94497326398407,B478676-7,721,NS,Ag Ni,{+1}(557-5)[6714],1
659,659,20.965043594028067,55.84503543938884,B200222-C,700,,Lo Va,{+1}(511+0)[439F],1
660,660,33.99136972702295,-27.60474674422948,X335855-5,200,,,{-2}(976-4)[B678],-2
661,661,-73.3222182991466,-14.324018395327286,C553987-8,123,,Hi,{+0}(B82-1)[5918],0
662,662,-36.7975841036005,-12.099934761683407,C677620-7,121,S,Ag Ni,{-1}(251+0)[8579],-1
663,663,-45.77899265192538,31.16234639076505,C483237-8,330,S,Lo,{-2}(A10+2)[1156],-2
664,664,57.9753780120767,48.330538327824215,B000410-C,502,,As Ni Va,{+1}(535-1)[1568],1
665,665,-53.435661055130225,57.17333405344094,DFEA555-9,112,,Ni,{-2}(740+4)[4357],-2
666,666,-72.60005811472077,-66.90644594370939,C9AA436-A,122,,Fl Ni,{+0}(731+1)[346A],0
667,667,-0.49741170168760007,89.18298379132234,C6938A8-3,130,S,,{-1}(775-3)[8715],-1
668,668,-32.702102383959165,-53.28049215396622,C8C79DA-5,602,S,Fl Hi In,{+1}(68A+2)[7A34],1
669,669,-1.2589871497461935,14.71945483820516,C634676-6,802,,Ni,{-2}(B54+0)[A463],-2
670,670,-2.622908953718195,14.14545908254279,A5007AA-E,121,,Na Va,{+2}(86A+1)[59AB],2
671,671,-73.30821681870125,67.99995630580365,C7AA044-B,002,S,Fl,{+0}(C00-1)[1111],0
672,672,-76.6118652715634,31.45292741786814,E435323-5,413,,Lo,{-3}(520+1)[2174],-3
673,673,18.73075508423694,2.593171905200986,D558750-3,932,S,Ag,{-1}(662-3)[96A4],-1
674,674,-2.6534665540542512,62.873046871951985,B1005AC-9,224,,Ni Va,{+0}(C45-2)[1556],0
675,675,37.12660597577169,7.639508959739105,C333577-5,614,S,Ni,{-2}(644-4)[1328],-2
676,676,-3.638084754904658,19.03798426060346,B8967A6-6,302,,Ag,{+1}(664+0)[98A5],1
677,677,-43.57253276203612,-55.877515441291045,C621300-8,103,S,Lo Po,{-2}(820-2)[1173],-2
678,678,-58.03474873171916,68.83690292015802,C596615-9,721,,Ag Ni,{+0}(B52+5)[966A],0
679,679,-17.80720127165707,-60.62802739431512,D467213-4,501,,Lo,{-3}(A10+0)[1116],-3
680,680,-67.31155787339216,63.7575048826243,B244BDE-8,103,,Hi In,{+2}(BAA+3)[DD3B],2
681,681,-5.55772199479847,21.611047738626542,C476EFJ-4,300,S,Hi In,{+1}(AD7-1)[DF34],1
682,682,85.7932442300858,-17.878664219358107,C534944-9,102,S,Hi In,{+2}(884+2)[6B57],2
683,683,1.1814228002515303,76.11482255477762,C553664-9,100,S,Ni,{-1}(755-5)[4569],-1
684,684,38.12896003271089,69.95500515177007,C330989-6,514,S,De Hi In Na Po,{+1}(688+4)[5A13],1
685,685,89.15416027306978,-37.884411157103926,C220110-8,802,S,De Lo Po,{-2}(B00-2)[3158],-2
686,686,47.08350756793127,-46.94977132518823,E621641-4,210,,Na Ni Po,{-3}(551+1)[9319],-3
687,687,-11.587059655875652,2.483887514213756,A552486-9,320,,Ni,{+0}(935-1)[8449],0
688,688,-58.90563978087455,34.316013890437745,D448014-3,001,,,{-3}(800-3)[1111],-3
689,689,-62.947100395471864,-61.472692345404134,C401963-7,702,S,Hi Ic In Na Va,{+1}(487+1)[9A1A],1
690,690,-54.66973776063375,-63.43049525843794,C7689DD-1,621,S,Hi,{+0}(689-2)[A9A5],0
691,691,-72.88022340756719,-6.57284738548316,B997457-9,202,,Ni,{+0}(E35+2)[446A],0
692,692,16.141877562730222,35.38536508246999,A533300-E,400,N,Lo,{+1}(621+1)[746C],1
693,693,60.1522878928376,-56.42810180395021,C968636-3,730,,Ag Ni Ri,{+0}(854+4)[2673],0
694,694,59.72234325091199,3.3024982383357937,A262352-E,432,,Lo,{+1}(C21-5)[248G],1
695,695,36.99620561087269,-29.67647005857563,B68168C-A,900,,Ni Ri,{+2}(755-1)[181A],2
696,696,-87.073121805529,35.5171220221643,B566422-6,803,,Ni,{-1}(A34+3)[5374],-1
697,697,-69.48529516349731,59.65563227596016,A764754-8,502,NS,Ag Ri,{+3}(A6A+2)[BA2C],3
698,698,-71.19332668892949,-54.531507141332504,D582648-3,824,,Ni Ri,{-2}(454-3)[6452],-2
699,699,-12.63028340054715,0.9546710383252277,B652511-7,502,,Ni,{-1}(941+5)[8449],-1
700,700,26.62026987005075,-33.447891565770526,C557152-6,401,,Lo,{-2}(400+1)[1154],-2
701,701,46.347205520868194,52.50217098467935,C677645-6,112,,Ag Ni,{-1}(351+0)[7548],-1
702,702,99.2478270886021,-6.624137408299768,C7C9653-A,604,,Fl Ni,{+0}(C52-3)[7659],0
703,703,-27.811660855686206,78.40352980817575,B3218BF-8,200,,Na Po,{+0}(875+4)[C865],0
704,704,-42.93349894558016,-53.64671633158062,C553734-9,402,S,,{+0}(968+2)[5789],0
705,705,85.4538210089939,6.894912457731506,E320525-6,502,,De Ni Po,{-3}(440+2)[6277],-3
706,706,-79.11228232839491,-38.18027340795991,B494346-7,400,NS,Lo,{+0}(520-2)[8397],0
707,707,-16.670830721922215,-33.35959630698573,C266233-5,212,,Lo,{-2}(910+1)[5177],-2
708,708,-64.4821989324257,-76.30199771373402,D640232-1,422,S,De Lo Po,{-3}(710-5)[1134],-3
709,709,60.801657071696134,-12.898468593970168,E433353-8,202,,Lo,{-3}(B20+3)[3175],-3
710,710,-68.68193709942301,65.83087245117531,B200679-A,131,NS,Na Ni Va,{+2}(C58-1)[688A],2
711,711,-97.85632464347972,-20.14152401107929,A300572-9,302,,Ni Va,{+0}(641-1)[354B],0
712,712,-62.719638347434746,-37.45425009092913,C77A201-5,310,,Lo,{-2}(610-2)[514A],-2
713,713,-21.865649982025957,77.43505833991505,C332500-8,604,,Ni,{-2}(B44-1)[234C],-2
714,714,36.727902253981235,58.12415286646455,C854526-3,310,,Ag Ni,{-1}(744-1)[1445],-1
715,715,41.7713254981523,-45.86426555906436,C366738-7,502,S,Ag Ri,{+1}(465-1)[7837],1
716,716,-7.699766332516633,16.70290829366956,C4006A7-9,400,,Na Ni Va,{-1}(855-1)[4539],-1
717,717,37.09958338268131,-39.38320872738566,B416112-9,130,,Ic Lo,{+0}(E00+0)[516A],0
718,718,72.28932647614981,14.951872349949724,B581854-7,402,NS,Ri,{+2}(776-2)[AA44],2
719,719,33.25435213084986,-49.55442109868604,E9A8102-3,103,,Fl Lo,{-3}(B00+2)[1156],-3
720,720,19.357619769856772,-79.67439013103399,B448489-6,133,,Ni,{-1}(731+1)[5361],-1
721,721,28.658901451730934,32.763280153940144,C565855-7,901,,Ri,{+0}(372+2)[8818],0
722,722,65.93162217031765,17.26929643752262,B769222-A,130,,Lo,{+1}(A11+1)[2358],1
723,723,39.53038674625846,86.86049619073984,B466720-8,433,,Ag Ri,{+2}(E66+3)[995B],2
724,724,-14.139570082547204,64.33750479491577,B668731-5,202,,Ag Ri,{+2}(A67-2)[6946],2
725,725,70.17970333244389,64.39844421830242,A547436-9,100,,Ni,{+0}(B31-1)[24A5],0
726,726,-20.34356570764475,-85.76476768754166,C984437-5,502,,Ni,{-2}(234-4)[2255],-2
727,727,-97.67381880757888,-7.750280855905078,D8AA325-4,400,,Fl Lo,{-3}(A20-1)[4163],-3
728,728,-65.55183930479227,44.03097125479554,B130001-B,034,,De Po,{+1}(E00-2)[1111],1
729,729,-74.23192295879146,2.788249645812013,EDFA473-7,732,,Ni,{-3}(B30-3)[3134],-3
730,730,23.582642956590828,-7.165699773584078,B226212-9,330,,Lo,{+0}(C10+4)[1229],0
731,731,-84.66337239278097,27.3225601953758,E330310-4,600,,De Lo Po,{-3}(820+4)[1148],-3
732,732,-37.55720466991597,91.74272025263446,C43577C-A,120,S,,{+1}(76B+2)[5848],1
733,733,36.450746402038334,54.52453856846298,C333111-5,310,,Lo,{-2}(700-1)[1135],-2
734,734,1.9324697823132952,40.77196101234111,C233130-6,902,,Lo,{-2}(600-2)[4124],-2
735,735,49.71684326749015,-84.41970751900125,C41689C-6,130,,Ic,{-1}(878-2)[8787],-1
736,736,71.86578421793406,-7.658550140174247,B587879-6,400,NS,Ri,{+2}(377+0)[CA64],2
737,737,75.45603145020911,56.01689843419921,E683414-1,331,,Ni,{-3}(B30-1)[5144],-3
738,738,84.86476431616845,26.83410458053459,E255520-6,514,,Ag Ni,{-2}(A40+4)[137B],-2
739,739,26.53679299665741,49.06108676537979,B245558-B,213,NS,Ni,{+2}(B44+0)[671A],2
740,740,-26.785954616092724,56.47057456339164,B330435-A,103,NS,De Ni Po,{+2}(F38-2)[463F],2
741,741,1.6217885994805004,-96.03289216318751,E300363-3,400,,Lo Va,{-3}(620+0)[3141],-3
742,742,-10.274292040263155,60.031510679052616,A9BA645-F,500,N,Fl Ni,{+1}(353-1)[477F],1
743,743,-59.806907949792155,35.4951434866011,X2586BB-0,600,,Ag Ni,{-2}(554-2)[6451],-2
744,744,-45.132112651886125,49.132277208735076,B553578-A,430,,Ni,{+1}(B47-3)[367A],1
745,745,17.139550048937615,73.69579122086276,CBCA863-6,112,S,Fl,{-1}(775+0)[7753],-1
746,746,63.61634657185093,-34.92425268475144,B6B8521-9,610,,Fl Ni,{+0}(945+0)[7559],0
747,747,25.535988815339138,83.3827046340484,B232541-9,410,,Ni,{+0}(546+2)[7569],0
748,748,-1.0432244006023605,74.97972522047272,C130622-9,412,S,De Na Ni Po,{-1}(E52+1)[8519],-1
749,749,-31.201402340022554,69.54426886709533,C253775-8,303,,,{-1}(C6B+1)[8616],-1
750,750,-93.79244653757739,30.1836964919304,B430522-9,702,NS,De Ni Po,{+1}(942+0)[766E],1
751,751,2.216313548165516,59.2684062615503,B441201-9,400,,Lo Po,{+0}(710+0)[1269],0
752,752,-82.43924106300342,-37.505815580928406,B343510-9,402,,Ni,{+0}(E46+0)[753C],0
753,753,-72.79505503102206,25.18298385608371,D21269B-4,102,,Ic Na Ni,{-3}(750+0)[8335],-3
754,754,31.789914436441435,-7.169723145128093,D736257-8,302,S,Lo,{-3}(A10-5)[1175],-3
755,755,-20.087337336227296,89.66840913389564,B558100-7,832,,Lo,{-1}(500-2)[1146],-1
756,756,86.92750812233444,-21.23883989412585,B201540-C,102,,Ic Ni Va,{+1}(842+1)[465D],1
757,757,42.702709824974704,12.892021285942112,C000566-5,401,,As Ni Va,{-2}(B40+2)[9375],-2
758,758,-47.71509252137787,1.0887518959541653,B520852-C,404,,De Na Po,{+2}(679+1)[CA7D],2
759,759,-58.388576121174694,42.75439193400008,E6788BF-3,310,,,{-2}(779-3)[9641],-2
760,760,-26.915278271079824,-26.581862039688687,B769112-8,132,,Lo,{-1}(G00+2)[1119],-1
761,761,25.58940727006622,-77.39749559490348,C777003-4,034,S,,{-2}(800+2)[1111],-2
762,762,-39.87266875547613,9.366306560406912,A563003-B,002,,,{+1}(B00-2)[1111],1
763,763,70.46120696672749,-11.828319041348756,B464768-8,702,,Ag Ri,{+2}(76B+0)[C938],2
764,764,-22.15366147985187,-68.16846192473245,B89566A-5,200,NS,Ag Ni,{+1}(556+4)[3751],1
765,765,-10.59922616624387,87.03058748250075,D743644-6,433,,Ni,{-3}(953+3)[2327],-3
766,766,69.25826303002307,17.796631734324308,C300954-8,132,,Hi In Na Va,{+1}(B88+0)[CA99],1
767,767,-66.15584761013149,60.64041937385878,E00067A-3,722,,As Na Ni Va,{-3}(750-1)[6376],-3
768,768,-1.0718680339300235,-33.59747218357649,B754897-5,401,NS,,{+1}(C79+4)[6935],1
769,769,76.72099777612988,44.200145066348554,C236888-6,502,,,{-1}(B75-1)[9758],-1
770,770,11.085334030870552,72.12396308525166,C444730-6,130,,,{-1}(867-2)[8615],-1
771,771,65.07010615125162,10.356292497927267,C33079A-5,604,S,De Na Po,{-1}(A68+1)[5626],-1
772,772,2.0431219650906884,-85.07959968811709,A140001-E,002,,De Po,{+1}(800+2)[1111],1
773,773,14.242217437373261,-57.906427491684376,D433665-3,600,S,Na Ni,{-3}(351+5)[8323],-3
774,774,-90.18503385729566,12.740712193877556,A779435-D,511,,Ni,{+1}(A37-5)[855F],1
775,775,2.287123782301581,-88.67151277147246,B57799C-A,522,NS,Hi In,{+5}(98E+0)[DE37],5
776,776,-28.82339839727459,72.58980539370884,B757453-6,102,NS,Ni,{+0}(534-2)[3442],0
777,777,-31.83371272721476,2.140355614748546,B944462-7,132,,Ni,{-1}(C35+0)[635C],-1
778,778,67.56818414248652,33.56502656987532,B110257-A,410,,Lo,{+1}(811-2)[3337],1
779,779,54.42337798391384,1.127698989049697,A344244-9,102,NS,Lo,{+1}(811+2)[4348],1
780,780,76.78430713707161,8.190692913151443,A675211-8,132,,Lo,{-1}(D10+4)[311A],-1
781,781,-54.6684824065568,12.786364820069007,C3408AD-6,400,S,De Po,{-1}(774+1)[77A5],-1
782,782,5.512240339005614,22.222641530263477,E585327-4,612,,Lo,{-3}(620+2)[2131],-3
783,783,-47.694375558816304,-39.67582030467467,A368510-9,124,,Ag Ni,{+1}(E46-5)[565A],1
784,784,-52.833730068278584,-28.791005636310075,A4448AF-B,102,N,,{+2}(A7A+2)[7A68],2
785,785,-48.16182085994023,-83.27805938193136,B533675-A,901,,Na Ni,{+1}(D52+3)[7758],1
786,786,29.796964527446423,89.64351118147162,A449320-E,402,,Lo,{+1}(B21-4)[146H],1
787,787,57.09164548733226,28.93009997753517,D743556-4,402,S,Ni,{-3}(441-3)[4254],-3
788,788,-59.571822496789515,-56.893145979230695,C664772-6,722,S,Ag Ri,{+1}(B64+2)[7887],1
789,789,-20.699560699417987,58.685744774910845,D442330-2,724,S,Lo,{-3}(820+0)[1181],-3
790,790,55.787061234309476,-23.937955870954685,A263766-E,800,N,Ri,{+3}(46B-1)[AA8D],3
791,791,-48.253049992804556,76.20168854538665,CFFA442-B,501,,Ni,{+0}(932+0)[445C],0
792,792,-5.074432755700653,-69.12344722151767,C203786-A,712,S,Ic Na Va,{+1}(966+1)[6899],1
793,793,8.737762163747709,37.79880777386031,DCEA440-7,332,,Ni,{-3}(433-2)[2179],-3
794,794,-29.369731249364218,-16.662135550539013,D300004-5,012,S,Va,{-3}(900-1)[1111],-3
795,795,56.812292055216076,-36.37559952786673,B8B8556-9,704,NS,Fl Ni,{+1}(743+1)[467A],1
796,796,-33.62184420415413,34.227139557280715,A536265-C,404,N,Lo,{+1}(E11-3)[1368],1
797,797,27.981616657869356,-80.32464121924181,A46A100-A,800,,Lo,{+1}(501+0)[1215],1
798,798,74.79484117942663,-11.890383484465804,E952550-4,300,,Ni,{-3}(340-4)[8284],-3
799,799,-24.607031624774535,-90.41763835104473,C651400-4,432,S,Ni Po,{-2}(733+1)[4268],-2
